lat,lon,country,state,cod_municipio,county,elevation_m,ano,yield (kg/ha)
-24.5878740315,-54.12046448293709,Brazil,Parana,4114609,Marechal Cândido Rondon,275.67,2023,2803.0
-24.5878740315,-54.12046448293709,Brazil,Parana,4114609,Marechal Cândido Rondon,275.67,2024,2700.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2016,3197.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2017,3197.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2018,3400.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2019,2500.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2020,3000.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2021,3400.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2022,619.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2023,4000.0
-23.5852877239,-53.22152263003292,Brazil,Parana,4114708,Maria Helena,372.47,2024,3200.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2016,3050.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2017,4000.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2018,3600.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2019,3200.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2020,3700.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2021,3250.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2022,1500.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2023,3850.0
-23.4955695763,-51.77960779747961,Brazil,Parana,4114807,Marialva,489.73,2024,2700.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2016,2230.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2017,3700.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2018,3700.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2019,3500.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2020,3860.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2021,3600.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2022,3500.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2023,3900.0
-23.743930588,-51.30154266249373,Brazil,Parana,4114906,Marilândia do Sul,631.22,2024,3500.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2016,2700.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2017,3000.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2018,3000.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2019,2000.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2020,3000.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2021,3000.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2022,600.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2023,3000.0
-22.74011644855,-53.05870997007428,Brazil,Parana,4115002,Marilena,304.26,2024,2300.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2016,3286.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2017,3700.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2018,3900.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2019,2500.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2020,3500.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2021,2850.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2022,1100.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2023,4100.0
-24.0592988654,-53.20864977121504,Brazil,Parana,4115101,Mariluz,408.68,2024,3000.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2016,2800.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2017,3600.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2018,3500.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2019,3168.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2020,3470.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2021,3250.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2022,1000.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2023,4000.0
-23.40296094595,-51.96276497586119,Brazil,Parana,4115200,Maringá,489.73,2024,3040.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2016,2875.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2017,3868.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2018,3960.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2019,3200.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2020,4024.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2021,3899.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2022,2383.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2023,3990.0
-26.3206875824,-52.59561792248415,Brazil,Parana,4115309,Mariópolis,765.29,2024,3331.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2016,4159.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2017,3500.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2018,3800.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2019,2300.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2020,3500.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2021,3200.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2022,651.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2023,3304.0
-24.47207566585,-53.76958701830073,Brazil,Parana,4115358,Maripá,430.2,2024,3000.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2016,3162.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2017,3500.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2018,3700.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2019,2840.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2020,3875.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2021,3880.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2022,1400.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2023,3959.0
-26.24348786325,-53.12155722932029,Brazil,Parana,4115408,Marmeleiro,627.56,2024,3200.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2016,3025.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2017,3450.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2018,3320.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2019,2980.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2020,3720.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2021,2840.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2022,2840.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2023,3720.0
-25.12130797135,-52.22739063638089,Brazil,Parana,4115457,Marquinho,636.07,2024,3450.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2016,2300.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2017,3700.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2018,3800.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2019,3719.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2020,4000.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2021,3900.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2022,2500.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2023,3800.0
-23.75232682325,-51.64894848296537,Brazil,Parana,4115507,Marumbi,435.58,2024,3000.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2016,3385.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2017,4091.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2018,4000.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2019,2360.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2020,3967.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2021,3719.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2022,992.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2023,3719.0
-25.3328246368,-53.89259510471399,Brazil,Parana,4115606,Matelândia,397.26,2024,3143.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2016,3364.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2017,4130.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2018,3800.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2019,3000.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2020,3700.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2021,3470.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2022,2200.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2023,3500.0
-24.69519555085,-52.22012617421406,Brazil,Parana,4115739,Mato Rico,607.89,2024,3350.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2016,3100.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2017,4000.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2018,3600.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2019,3900.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2020,3960.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2021,4000.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2022,3600.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2023,3400.0
-23.91539561085,-51.09711223869554,Brazil,Parana,4115754,Mauá da Serra,674.86,2024,3600.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2016,3201.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2017,3720.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2018,3720.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2019,1911.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2020,4215.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2021,3719.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2022,740.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2023,3347.0
-25.2643724937,-54.09425104439153,Brazil,Parana,4115804,Medianeira,247.46,2024,2916.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2016,3089.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2017,3500.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2018,3720.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2019,1859.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2020,3700.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2021,3000.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2022,720.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2023,3000.0
-24.4357863067,-54.18853254101538,Brazil,Parana,4115853,Mercedes,275.67,2024,2800.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2016,2925.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2017,2700.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2018,3150.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2019,2820.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2020,3200.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2021,3200.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2022,793.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2023,3900.0
-23.20179072205,-52.74442633802917,Brazil,Parana,4115903,Mirador,425.62,2024,2600.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2016,1800.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2017,3360.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2018,3000.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2019,2000.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2020,2950.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2021,2701.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2022,1850.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2023,3500.0
-22.98456301135,-51.48882189339743,Brazil,Parana,4116000,Miraselva,454.93,2024,1700.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2016,3347.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2017,3000.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2018,3600.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2019,1491.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2020,3719.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2021,3347.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2022,620.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2023,2280.0
-25.10717035585,-54.26105108825278,Brazil,Parana,4116059,Missal,257.01,2024,2550.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2016,2836.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2017,3471.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2018,3300.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2019,2603.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2020,3100.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2021,3100.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2022,950.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2023,4090.0
-24.0242416029,-53.00022947778631,Brazil,Parana,4116109,Moreira Sales,408.68,2024,2150.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2016,2480.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2017,3500.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2018,3400.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2019,2900.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2020,3550.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2021,2700.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2022,2400.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2023,4000.0
-23.13123381695,-51.72835840959508,Brazil,Parana,4116307,Munhoz de Melo,442.02,2024,2850.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2016,3370.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2017,3600.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2018,3350.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2019,2390.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2020,3300.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2021,3000.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2022,1700.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2023,3720.0
-22.9170445827,-51.78800136013103,Brazil,Parana,4116406,Nossa Senhora das Graças,442.02,2024,2230.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2016,1700.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2017,2974.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2018,2977.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2019,2000.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2020,2400.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2021,3000.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2022,620.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2023,2900.0
-23.166045334,-52.60056798143025,Brazil,Parana,4116505,Nova Aliança do Ivaí,425.62,2024,1900.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2016,2880.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2017,3600.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2018,3180.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2019,2640.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2020,3360.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2021,3360.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2022,2940.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2023,3714.0
-23.33334777415,-50.70630241940465,Brazil,Parana,4116604,Nova América da Colina,609.72,2024,1891.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2016,3583.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2017,4282.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2018,4000.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2019,2660.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2020,3645.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2021,3223.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2022,1200.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2023,3800.0
-24.4932501634,-53.25504638003402,Brazil,Parana,4116703,Nova Aurora,445.62,2024,3595.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2016,3429.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2017,4165.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2018,3600.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2019,3595.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2020,4000.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2021,4000.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2022,2300.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2023,3650.0
-24.6247213514,-52.54038299853957,Brazil,Parana,4116802,Nova Cantu,607.89,2024,3800.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2016,2099.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2017,3400.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2018,3750.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2019,2110.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2020,3300.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2021,2350.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2022,1000.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2023,3720.0
-23.1565931502,-52.17486474795366,Brazil,Parana,4116901,Nova Esperança,442.02,2024,3500.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2016,3271.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2017,3900.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2018,3600.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2019,2900.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2020,4200.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2021,4000.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2022,900.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2023,4000.0
-25.89069688295,-53.2626097656193,Brazil,Parana,4116950,Nova Esperança do Sudoeste,627.56,2024,3200.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2016,2940.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2017,3720.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2018,3480.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2019,2460.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2020,3300.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2021,3300.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2022,3540.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2023,3714.0
-23.4100247262,-50.54310192259348,Brazil,Parana,4117008,Nova Fátima,609.72,2024,1890.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2016,3123.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2017,3600.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2018,3470.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2019,3470.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2020,3850.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2021,3470.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2022,3470.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2023,4220.0
-25.19890021155,-52.53784759469563,Brazil,Parana,4117057,Nova Laranjeiras,636.07,2024,4000.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2016,3102.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2017,3200.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2018,3196.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2019,2000.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2020,3000.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2021,2800.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2022,600.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2023,3000.0
-22.75112596415,-52.98202982885414,Brazil,Parana,4117107,Nova Londrina,328.34,2024,2300.0
